order_id,customer_id,order_date,product_category,product_name,quantity,price,discount,payment_method,order_status,sales_person,warehouse,region
ORD-10161,CUST-1897,2025-02-26,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),1,3941.99,10.4,Debit Card,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-10162,CUST-1516,2025-05-25,Surgical & Critical Care,Laryngoscope Set,5,33252.09,7.6,UPI,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-10163,CUST-1246,2026-01-06,Respiratory Care,Mesh Nebulizer,2,18873.24,6.0,Net Banking,Processing,Ramesh Rao,WH-Gurugram (North),North
ORD-10164,CUST-1219,2025-05-06,Respiratory Care,Incentive Spirometer,3,24727.8,8.0,UPI,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-10165,CUST-1927,2026-05-28,Respiratory Care,High-Flow Nasal Cannula System,5,2890.78,7.3,Net Banking,Processing,Anjali Nair,WH-Kolkata (East),East
ORD-10166,CUST-1567,2025-08-30,Respiratory Care,Incentive Spirometer,5,25221.54,14.1,UPI,Shipped,Sanjay Verma,WH-Bhiwandi (West),West
ORD-10167,CUST-1087,2025-12-04,Sterilization & Lab,Ultrasound Cleaner,5,41605.55,3.6,Credit Card,Cancelled,Ramesh Rao,WH-Bengaluru (South),South
ORD-10168,CUST-1636,2026-01-10,Diagnostic & Monitoring,Pulse Oximeter,4,27081.8,4.3,Credit Card,Delivered,Sanjay Verma,WH-Bhiwandi (West),West
ORD-10169,CUST-1403,2026-01-04,Infusion & Vascular,Dialysis Catheter,1,32663.17,4.2,Credit Card,Processing,Sanjay Verma,WH-Bengaluru (South),South
ORD-10170,CUST-1920,2026-04-15,Surgical & Critical Care,Surgical Stapler,2,17113.69,10.9,COD,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-10171,CUST-1792,2025-11-09,Infusion & Vascular,IV Cannula (18G-24G),1,1939.18,12.5,UPI,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-10172,CUST-1511,2025-12-30,Diagnostic & Monitoring,Digital Spirometer,5,9329.41,7.3,UPI,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-10173,CUST-1120,2025-12-19,Diabetes Care,Blood Glucose Meter Kit,1,18028.88,6.7,COD,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-10174,CUST-1125,2026-07-07,Surgical & Critical Care,Surgical Electrocautery Unit,4,36775.21,8.1,Debit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-10175,CUST-1042,2025-09-28,Respiratory Care,High-Flow Nasal Cannula System,4,41030.46,8.1,Credit Card,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-10176,CUST-1018,2026-05-11,Surgical & Critical Care,Pulse Generator Pacemaker,4,27932.88,10.2,Net Banking,Cancelled,Vikram Patel,WH-Kolkata (East),East
ORD-10177,CUST-1362,2025-03-17,Infusion & Vascular,IV Cannula (18G-24G),1,14815.41,5.6,COD,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-10178,CUST-1504,2026-01-17,Diagnostic & Monitoring,Vascular Doppler,1,11167.24,13.0,Net Banking,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-10179,CUST-1654,2026-06-29,Orthopedic & Mobility,Air Mattress for Bedsores,3,14951.14,11.1,COD,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-10180,CUST-1396,2026-05-21,Diagnostic & Monitoring,Multi-Para Patient Monitor,3,26307.03,13.1,Credit Card,Processing,Vikram Patel,WH-Kolkata (East),East
ORD-10181,CUST-1161,2026-02-12,Infusion & Vascular,IV Cannula (18G-24G),3,36218.98,5.2,Debit Card,Processing,Anjali Nair,WH-Bengaluru (South),South
ORD-10182,CUST-1748,2026-07-20,Sterilization & Lab,UV Sterilizer Box,1,42413.3,13.9,UPI,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10183,CUST-1980,2025-05-29,Sterilization & Lab,Tabletop Steam Autoclave,2,14350.44,14.8,Debit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-10184,CUST-1158,2026-01-06,Orthopedic & Mobility,Folding Lightweight Wheelchair,3,31440.38,12.4,Debit Card,Shipped,Priya Sharma,WH-Gurugram (North),North
ORD-10185,CUST-1484,2026-06-05,Orthopedic & Mobility,Air Mattress for Bedsores,4,7937.23,7.7,UPI,Returned,Vikram Patel,WH-Bengaluru (South),South
ORD-10186,CUST-1101,2026-06-20,Diagnostic & Monitoring,Capnograph Monitor,5,3673.03,4.7,Net Banking,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-10187,CUST-1599,2025-09-12,Respiratory Care,Suction Machine,5,9294.19,12.5,UPI,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10188,CUST-1200,2026-01-31,Respiratory Care,Mesh Nebulizer,4,27637.9,13.6,Net Banking,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-10189,CUST-1253,2026-02-12,Sterilization & Lab,UV Sterilizer Box,1,8149.44,3.9,Net Banking,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-10190,CUST-1696,2025-03-14,Diagnostic & Monitoring,Digital Otoscope,5,26563.31,0.4,COD,Shipped,Sanjay Verma,WH-Bengaluru (South),South
ORD-10191,CUST-1614,2026-04-17,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,3,15568.93,4.3,Credit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-10192,CUST-1622,2025-08-17,Respiratory Care,Suction Machine,4,44933.21,14.5,COD,Returned,Priya Sharma,WH-Kolkata (East),East
ORD-10193,CUST-1592,2026-01-29,Diabetes Care,Lancet Device,1,21335.35,12.0,Credit Card,Processing,Anjali Nair,WH-Kolkata (East),East
ORD-10194,CUST-1735,2026-06-02,Surgical & Critical Care,Surgical Stapler,3,31798.74,6.0,Net Banking,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-10195,CUST-1304,2026-07-05,Diagnostic & Monitoring,Multi-Para Patient Monitor,2,25753.44,3.6,Net Banking,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-10196,CUST-1946,2026-07-20,Sterilization & Lab,Digital Centrifuge Machine,5,9066.45,4.5,Net Banking,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-10197,CUST-1621,2026-02-16,Diagnostic & Monitoring,Digital Spirometer,4,31654.46,2.7,Credit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-10198,CUST-1603,2026-04-03,Respiratory Care,High-Flow Nasal Cannula System,1,35969.1,6.5,UPI,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-10199,CUST-1599,2026-02-16,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,3,29416.71,14.5,UPI,Processing,Anjali Nair,WH-Bhiwandi (West),West
ORD-10200,CUST-1697,2025-07-17,Sterilization & Lab,Digital Centrifuge Machine,1,17850.67,0.4,Net Banking,Cancelled,Priya Sharma,WH-Bengaluru (South),South
ORD-10201,CUST-1362,2025-08-13,Diagnostic & Monitoring,Digital Otoscope,4,31500.27,11.0,UPI,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-10202,CUST-1933,2026-04-07,Sterilization & Lab,Ultrasound Cleaner,5,26593.18,5.2,Credit Card,Processing,Ramesh Rao,WH-Gurugram (North),North
ORD-10203,CUST-1167,2026-05-21,Orthopedic & Mobility,Motorized Wheelchair,2,19410.88,2.2,Debit Card,Shipped,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10204,CUST-1923,2026-06-20,Sterilization & Lab,UV Sterilizer Box,1,25934.84,1.4,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-10205,CUST-1249,2026-05-22,Respiratory Care,Portable Oxygen Concentrator (5L),4,27804.27,11.5,COD,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-10206,CUST-1184,2026-03-31,Infusion & Vascular,IV Cannula (18G-24G),2,28439.43,6.4,Net Banking,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-10207,CUST-1796,2026-07-10,Home Healthcare,Peak Flow Meter,3,35165.48,8.1,Credit Card,Delivered,Vikram Patel,WH-Bhiwandi (West),West
ORD-10208,CUST-1178,2025-10-05,Sterilization & Lab,Tabletop Steam Autoclave,2,9494.7,11.3,UPI,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-10209,CUST-1362,2025-07-21,Sterilization & Lab,Tabletop Steam Autoclave,2,24792.45,13.0,UPI,Cancelled,Anjali Nair,WH-Kolkata (East),East
ORD-10210,CUST-1030,2026-01-31,Diagnostic & Monitoring,Vascular Doppler,1,30204.82,2.2,Debit Card,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-10211,CUST-1883,2025-11-03,Sterilization & Lab,UV Sterilizer Box,5,40750.53,11.4,Credit Card,Processing,Ramesh Rao,WH-Bengaluru (South),South
ORD-10212,CUST-1447,2026-03-31,Sterilization & Lab,Ultrasound Cleaner,2,31331.66,5.6,Credit Card,Returned,Sanjay Verma,WH-Bengaluru (South),South
ORD-10213,CUST-1508,2026-04-11,Orthopedic & Mobility,Motorized Wheelchair,2,11219.63,8.4,COD,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-10214,CUST-1148,2026-02-12,Diagnostic & Monitoring,Multi-Para Patient Monitor,1,21429.84,2.5,Net Banking,Processing,Priya Sharma,WH-Kolkata (East),East
ORD-10215,CUST-1954,2026-02-20,Surgical & Critical Care,Pulse Generator Pacemaker,2,38670.02,14.0,Debit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-10216,CUST-1334,2025-11-19,Orthopedic & Mobility,Air Mattress for Bedsores,5,32680.32,4.4,Credit Card,Cancelled,Ramesh Rao,WH-Bengaluru (South),South
ORD-10217,CUST-1198,2026-05-03,Diagnostic & Monitoring,Digital Blood Pressure Monitor,2,17680.5,4.9,COD,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-10218,CUST-1358,2026-04-10,Respiratory Care,Compressor Nebulizer,1,42306.74,5.8,COD,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-10219,CUST-1356,2026-07-08,Respiratory Care,Suction Machine,5,41579.87,8.8,COD,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10220,CUST-1469,2026-02-10,Surgical & Critical Care,Laryngoscope Set,3,22285.13,0.6,Net Banking,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-10221,CUST-1817,2025-09-24,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,5,38525.49,12.1,Net Banking,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-10222,CUST-1428,2025-09-30,Diagnostic & Monitoring,Digital Blood Pressure Monitor,2,1393.17,10.7,Net Banking,Returned,Ramesh Rao,WH-Bengaluru (South),South
ORD-10223,CUST-1161,2026-06-27,Respiratory Care,Auto CPAP Machine,5,25782.67,12.1,Debit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-10224,CUST-1502,2026-03-02,Surgical & Critical Care,Surgical Stapler,4,20415.7,7.5,Net Banking,Returned,Priya Sharma,WH-Bengaluru (South),South
ORD-10225,CUST-1964,2026-07-14,Infusion & Vascular,Dialysis Catheter,5,2226.31,11.8,Net Banking,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-10226,CUST-1750,2025-05-06,Orthopedic & Mobility,Air Mattress for Bedsores,5,24831.38,5.1,Credit Card,Returned,Priya Sharma,WH-Kolkata (East),East
ORD-10227,CUST-1923,2026-04-28,Diabetes Care,Lancet Device,2,26529.15,9.0,Credit Card,Delivered,Priya Sharma,WH-Kolkata (East),East
ORD-10228,CUST-1421,2025-12-28,Diagnostic & Monitoring,Multi-Para Patient Monitor,3,42437.17,14.0,COD,Processing,Priya Sharma,WH-Bengaluru (South),South
ORD-10229,CUST-1597,2026-04-18,Home Healthcare,Electric Heating Pad,4,42356.51,10.3,Debit Card,Shipped,Anjali Nair,WH-Kolkata (East),East
ORD-10230,CUST-1159,2026-07-14,Diagnostic & Monitoring,Capnograph Monitor,5,37187.78,11.8,Debit Card,Returned,Sanjay Verma,WH-Kolkata (East),East
ORD-10231,CUST-1609,2025-02-19,Respiratory Care,Incentive Spirometer,1,36060.76,14.5,Net Banking,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-10232,CUST-1677,2026-05-10,Home Healthcare,Peak Flow Meter,2,1489.49,8.4,Credit Card,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-10233,CUST-1762,2026-05-01,Sterilization & Lab,Digital Centrifuge Machine,5,4807.16,8.5,Net Banking,Shipped,Sanjay Verma,WH-Bhiwandi (West),West
ORD-10234,CUST-1543,2026-06-04,Surgical & Critical Care,Anesthesia Workstation,3,2793.41,12.7,UPI,Returned,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10235,CUST-1949,2026-07-04,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),2,34346.45,4.4,COD,Returned,Ramesh Rao,WH-Kolkata (East),East
ORD-10236,CUST-1973,2026-03-12,Diagnostic & Monitoring,Multi-Para Patient Monitor,5,39808.65,0.8,UPI,Shipped,Vikram Patel,WH-Kolkata (East),East
ORD-10237,CUST-1937,2025-09-14,Diagnostic & Monitoring,Vascular Doppler,5,16605.47,11.7,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-10238,CUST-1701,2025-09-03,Diagnostic & Monitoring,Pulse Oximeter,4,18141.71,7.4,UPI,Returned,Priya Sharma,WH-Kolkata (East),East
ORD-10239,CUST-1742,2026-03-09,Surgical & Critical Care,LED Surgical OT Light,2,24827.1,5.8,UPI,Cancelled,Vikram Patel,WH-Gurugram (North),North
ORD-10240,CUST-1934,2026-07-09,Diabetes Care,Insulin Pen Injector,4,983.65,4.6,Net Banking,Cancelled,Vikram Patel,WH-Bengaluru (South),South
ORD-10241,CUST-1911,2026-07-01,Infusion & Vascular,Volumetric Infusion Pump,3,38487.38,2.0,Debit Card,Processing,Anjali Nair,WH-Bengaluru (South),South
ORD-10242,CUST-1336,2025-10-13,Respiratory Care,Compressor Nebulizer,1,10384.47,10.5,Debit Card,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-10243,CUST-1827,2026-06-18,Home Healthcare,Digital Vein Finder,3,10207.86,3.0,Debit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-10244,CUST-1760,2025-12-24,Diagnostic & Monitoring,Vascular Doppler,1,29442.66,14.8,Credit Card,Delivered,Ramesh Rao,WH-Bengaluru (South),South
ORD-10245,CUST-1157,2026-02-04,Diagnostic & Monitoring,Single-Channel ECG Machine,4,10219.77,0.0,Debit Card,Delivered,Vikram Patel,WH-Kolkata (East),East
ORD-10246,CUST-1929,2026-06-27,Respiratory Care,High-Flow Nasal Cannula System,5,40477.96,1.0,Debit Card,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-10247,CUST-1134,2025-12-08,Respiratory Care,High-Flow Nasal Cannula System,3,38568.85,9.7,COD,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-10248,CUST-1553,2025-07-12,Sterilization & Lab,UV Sterilizer Box,1,35386.65,4.0,UPI,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-10249,CUST-1551,2025-04-25,Respiratory Care,Auto CPAP Machine,4,13794.2,9.4,UPI,Shipped,Sanjay Verma,WH-Gurugram (North),North
ORD-10250,CUST-1067,2026-04-01,Respiratory Care,BiPAP Machine,1,11805.68,10.8,UPI,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-10251,CUST-1233,2025-02-05,Diagnostic & Monitoring,Digital Otoscope,2,21733.82,12.0,UPI,Returned,Sanjay Verma,WH-Bhiwandi (West),West
ORD-10252,CUST-1578,2026-05-07,Diagnostic & Monitoring,Pulse Oximeter,4,35766.53,6.3,COD,Shipped,Ramesh Rao,WH-Bengaluru (South),South
ORD-10253,CUST-1994,2025-12-31,Home Healthcare,Electric Heating Pad,3,14032.25,6.4,Credit Card,Delivered,Sanjay Verma,WH-Kolkata (East),East
ORD-10254,CUST-1451,2026-06-29,Diagnostic & Monitoring,Multi-Para Patient Monitor,3,12706.7,7.2,Credit Card,Cancelled,Ramesh Rao,WH-Kolkata (East),East
ORD-10255,CUST-1052,2025-12-01,Orthopedic & Mobility,Cervical Traction Unit,3,3907.75,2.6,COD,Returned,Sanjay Verma,WH-Bhiwandi (West),West
ORD-10256,CUST-1645,2026-07-10,Respiratory Care,Incentive Spirometer,1,2809.95,2.7,Net Banking,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-10257,CUST-1064,2026-07-18,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),4,33474.8,7.4,Debit Card,Shipped,Anjali Nair,WH-Bengaluru (South),South
ORD-10258,CUST-1736,2025-09-30,Orthopedic & Mobility,Walking Frame with Castors,2,8526.48,11.8,Credit Card,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-10259,CUST-1630,2026-07-17,Sterilization & Lab,Ultrasound Cleaner,5,8091.0,9.9,UPI,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-10260,CUST-1492,2026-07-16,Diagnostic & Monitoring,Infrared Non-Contact Thermometer,5,38507.79,3.3,Debit Card,Delivered,Anjali Nair,WH-Bhiwandi (West),West
ORD-10261,CUST-1083,2026-07-21,Diagnostic & Monitoring,Vascular Doppler,4,44998.99,11.5,COD,Delivered,Sanjay Verma,WH-Gurugram (North),North
ORD-10262,CUST-1236,2026-01-24,Infusion & Vascular,Syringe Driver Pump,2,33364.05,7.4,UPI,Returned,Vikram Patel,WH-Gurugram (North),North
ORD-10263,CUST-1238,2026-07-04,Diabetes Care,Insulin Pen Injector,4,24758.13,13.5,UPI,Shipped,Sanjay Verma,WH-Bengaluru (South),South
ORD-10264,CUST-1810,2025-09-22,Respiratory Care,Auto CPAP Machine,1,17730.23,6.4,UPI,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-10265,CUST-1220,2026-02-16,Orthopedic & Mobility,Walking Frame with Castors,1,20568.11,3.6,Debit Card,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-10266,CUST-1252,2026-07-06,Sterilization & Lab,Digital Centrifuge Machine,2,28661.03,3.8,Net Banking,Cancelled,Priya Sharma,WH-Bhiwandi (West),West
ORD-10267,CUST-1687,2025-05-27,Surgical & Critical Care,Surgical Electrocautery Unit,4,38347.15,9.6,Credit Card,Delivered,Ramesh Rao,WH-Gurugram (North),North
ORD-10268,CUST-1790,2026-05-28,Surgical & Critical Care,Defibrillator & AED,5,31894.5,7.8,Net Banking,Cancelled,Anjali Nair,WH-Bengaluru (South),South
ORD-10269,CUST-1691,2026-07-09,Respiratory Care,High-Flow Nasal Cannula System,5,42845.81,11.9,Credit Card,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-10270,CUST-1972,2026-06-18,Respiratory Care,Mesh Nebulizer,4,25965.23,10.6,Debit Card,Shipped,Sanjay Verma,WH-Bengaluru (South),South
ORD-10271,CUST-1197,2026-04-26,Respiratory Care,Mesh Nebulizer,3,13125.85,8.5,UPI,Shipped,Ramesh Rao,WH-Kolkata (East),East
ORD-10272,CUST-1303,2025-11-24,Diagnostic & Monitoring,Vascular Doppler,3,29274.69,6.6,COD,Delivered,Vikram Patel,WH-Gurugram (North),North
ORD-10273,CUST-1375,2026-06-29,Home Healthcare,Digital Vein Finder,3,21908.79,7.0,Debit Card,Returned,Priya Sharma,WH-Kolkata (East),East
ORD-10274,CUST-1687,2025-06-07,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),1,4971.96,11.1,Net Banking,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-10275,CUST-1085,2026-04-09,Sterilization & Lab,Ultrasound Cleaner,3,22561.99,6.6,Net Banking,Cancelled,Priya Sharma,WH-Bengaluru (South),South
ORD-10276,CUST-1769,2024-09-19,Home Healthcare,Peak Flow Meter,1,28794.9,14.6,COD,Processing,Vikram Patel,WH-Bengaluru (South),South
ORD-10277,CUST-1552,2026-05-03,Sterilization & Lab,Tabletop Steam Autoclave,2,25839.6,7.6,Credit Card,Returned,Priya Sharma,WH-Gurugram (North),North
ORD-10278,CUST-1433,2026-03-25,Infusion & Vascular,IV Cannula (18G-24G),1,36267.62,10.4,Credit Card,Shipped,Ramesh Rao,WH-Gurugram (North),North
ORD-10279,CUST-1478,2026-04-03,Sterilization & Lab,Digital Centrifuge Machine,5,13589.7,8.9,Credit Card,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-10280,CUST-1345,2025-06-30,Sterilization & Lab,Tabletop Steam Autoclave,5,1372.76,12.6,COD,Shipped,Vikram Patel,WH-Gurugram (North),North
ORD-10281,CUST-1326,2026-03-15,Diabetes Care,Insulin Pump,2,10257.88,4.4,Debit Card,Shipped,Anjali Nair,WH-Gurugram (North),North
ORD-10282,CUST-1308,2026-03-20,Surgical & Critical Care,LED Surgical OT Light,3,17038.78,7.7,Debit Card,Delivered,Ramesh Rao,WH-Kolkata (East),East
ORD-10283,CUST-1628,2026-06-27,Respiratory Care,Auto CPAP Machine,3,37485.02,3.3,Debit Card,Returned,Anjali Nair,WH-Kolkata (East),East
ORD-10284,CUST-1823,2025-03-22,Infusion & Vascular,Syringe Driver Pump,3,5295.68,12.0,COD,Returned,Sanjay Verma,WH-Bhiwandi (West),West
ORD-10285,CUST-1723,2026-07-07,Orthopedic & Mobility,Walking Frame with Castors,3,12487.32,8.0,COD,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-10286,CUST-1767,2025-08-11,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),5,25775.75,2.3,Net Banking,Delivered,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10287,CUST-1915,2026-01-07,Orthopedic & Mobility,Motorized Wheelchair,4,20188.09,1.3,Debit Card,Delivered,Sanjay Verma,WH-Bengaluru (South),South
ORD-10288,CUST-1999,2025-03-18,Diagnostic & Monitoring,Fetal Doppler Heart Rate Monitor,2,44634.65,11.1,Credit Card,Processing,Priya Sharma,WH-Bengaluru (South),South
ORD-10289,CUST-1137,2026-07-03,Surgical & Critical Care,Laryngoscope Set,1,15396.85,0.4,Credit Card,Returned,Priya Sharma,WH-Bhiwandi (West),West
ORD-10290,CUST-1477,2026-07-07,Diagnostic & Monitoring,Continuous Glucose Monitor (CGM),2,5202.12,3.2,UPI,Processing,Anjali Nair,WH-Kolkata (East),East
ORD-10291,CUST-1448,2024-10-06,Home Healthcare,Peak Flow Meter,3,5571.73,9.2,Credit Card,Delivered,Anjali Nair,WH-Bengaluru (South),South
ORD-10292,CUST-1206,2026-07-09,Diagnostic & Monitoring,Digital Spirometer,1,26269.06,3.6,Net Banking,Cancelled,Sanjay Verma,WH-Kolkata (East),East
ORD-10293,CUST-1406,2026-03-13,Diagnostic & Monitoring,Capnograph Monitor,2,36675.67,14.9,COD,Processing,Sanjay Verma,WH-Kolkata (East),East
ORD-10294,CUST-1333,2026-05-22,Infusion & Vascular,Syringe Driver Pump,1,23773.43,1.5,Credit Card,Processing,Vikram Patel,WH-Gurugram (North),North
ORD-10295,CUST-1119,2024-08-24,Diagnostic & Monitoring,Digital Otoscope,2,2883.59,1.5,Debit Card,Cancelled,Priya Sharma,WH-Bengaluru (South),South
ORD-10296,CUST-1852,2026-03-30,Surgical & Critical Care,Electric Suction Apparatus,3,33142.02,7.0,Credit Card,Processing,Vikram Patel,WH-Bengaluru (South),South
ORD-10297,CUST-1245,2026-07-15,Home Healthcare,Peak Flow Meter,4,29657.65,9.2,UPI,Delivered,Priya Sharma,WH-Gurugram (North),North
ORD-10298,CUST-1155,2026-06-05,Orthopedic & Mobility,Motorized Wheelchair,4,3998.56,9.2,Net Banking,Delivered,Priya Sharma,WH-Bhiwandi (West),West
ORD-10299,CUST-1964,2025-09-15,Respiratory Care,High-Flow Nasal Cannula System,2,13073.28,8.3,Net Banking,Delivered,Priya Sharma,WH-Bengaluru (South),South
ORD-10300,CUST-1340,2025-07-11,Orthopedic & Mobility,Motorized Wheelchair,3,43293.79,8.1,Credit Card,Returned,Sanjay Verma,WH-Bengaluru (South),South
ORD-10301,CUST-1625,2026-07-14,Diagnostic & Monitoring,Capnograph Monitor,4,2511.25,11.8,UPI,Cancelled,Priya Sharma,WH-Kolkata (East),East
ORD-10302,CUST-1022,2026-04-26,Orthopedic & Mobility,Walking Frame with Castors,4,41976.67,14.5,UPI,Shipped,Ramesh Rao,WH-Bhiwandi (West),West
ORD-10303,CUST-1025,2026-02-16,Infusion & Vascular,IV Cannula (18G-24G),5,43027.56,13.1,Debit Card,Returned,Anjali Nair,WH-Gurugram (North),North
ORD-10304,CUST-1697,2026-06-23,Diagnostic & Monitoring,Stethoscope (Cardiology Grade),4,11301.18,9.1,COD,Returned,Vikram Patel,WH-Bhiwandi (West),West
ORD-10305,CUST-1353,2026-03-05,Respiratory Care,Auto CPAP Machine,2,28975.85,11.6,COD,Delivered,Anjali Nair,WH-Gurugram (North),North
ORD-10306,CUST-1217,2026-03-15,Surgical & Critical Care,Surgical Electrocautery Unit,1,18894.96,7.4,COD,Returned,Sanjay Verma,WH-Gurugram (North),North
ORD-10307,CUST-1042,2026-04-03,Diagnostic & Monitoring,Vascular Doppler,3,12050.76,8.0,Credit Card,Delivered,Vikram Patel,WH-Bhiwandi (West),West
